        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.65201271      0.00000000      0.00000000      0.00000000
      0.65227754      0.00000000      0.00000000      0.00000000
      0.65254237      0.00000000      0.00000000      0.00000000
      0.65280720      0.00000000      0.00000000      0.00000000
      0.65307203      0.00000000      0.00000000      0.00000000
      0.65333686      0.00000000      0.00000000      0.00000000
      0.65360169      0.00000000      0.00000000      0.00000000
      0.65386653      0.00000000      0.00000000      0.00000000
      0.65413136      0.00000000      0.00000000      0.00000000
      0.65439619      0.00000000      0.00000000      0.00000000
      0.65466102      0.00000000      0.00000000      0.00000000
      0.65492585      0.00000000      0.00000000      0.00000000
      0.65519068      0.00000000      0.00000000      0.00000000
      0.65545551      0.00000000      0.00000000      0.00000000
      0.65572034      0.00000000      0.00000000      0.00000000
      0.65598517      0.00000000      0.00000000      0.00000000
      0.65625000      0.00000000      0.00000000      0.00000000
      0.65651483      0.00000000      0.00000000      0.00000000
      0.65677966      0.00000000      0.00000000      0.00000000
      0.65704449      0.00000000      0.00000000      0.00000000
      0.65730932      0.00000000      0.00000000      0.00000000
      0.65757415      0.00000000      0.00000000      0.00000000
      0.65783898      0.00000000      0.00000000      0.00000000
      0.65810381      0.00000000      0.00000000      0.00000000
      0.65836864      0.00000000      0.00000000      0.00000000
      0.65863347      0.00000000      0.00000000      0.00000000
      0.65889831      0.00000000      0.00000000      0.00000000
      0.65916314      0.00000000      0.00000000      0.00000000
      0.65942797      0.00000000      0.00000000      0.00000000
      0.65969280      0.00000000      0.00000000      0.00000000
      0.65995763      0.00000000      0.00000000      0.00000000
      0.66022246      0.00000000      0.00000000      0.00000000
      0.66048729      0.00000000      0.00000000      0.00000000
      0.66075212      0.00000000      0.00000000      0.00000000
      0.66101695      0.00000000      0.00000000      0.00000000
      0.66128178      0.00000000      0.00000000      0.00000000
      0.66154661      0.00000000      0.00000000      0.00000000
      0.66181144      0.00000000      0.00000000      0.00000000
      0.66207627      0.00000000      0.00000000      0.00000000
      0.66234110      0.00000000      0.00000000      0.00000000
      0.66260593      0.00000000      0.00000000      0.00000000
      0.66287076      0.00000000      0.00000000      0.00000000
      0.66313559      0.00000000      0.00000000      0.00000000
      0.66340042      0.00000000      0.00000000      0.00000000
      0.66366525      0.00000000      0.00000000      0.00000000
      0.66393008      0.00000000      0.00000000      0.00000000
      0.66419492      0.00000000      0.00000000      0.00000000
      0.66445975      0.00000000      0.00000000      0.00000000
      0.66472458      0.00000000      0.00000000      0.00000000
      0.66498941      0.00000000      0.00000000      0.00000000
      0.66525424      0.00000000      0.00000000      0.00000000
      0.66551907      0.00000000      0.00000000      0.00000000
      0.66578390      0.00000000      0.00000000      0.00000000
      0.66604873      0.00000000      0.00000000      0.00000000
      0.66631356      0.00000000      0.00000000      0.00000000
      0.66657839      0.00000000      0.00000000      0.00000000
      0.66684322      0.00000000      0.00000000      0.00000000
      0.66710805      0.00000000      0.00000000      0.00000000
      0.66737288      0.00000000      0.00000000      0.00000000
      0.66763771      0.00000000      0.00000000      0.00000000
      0.66790254      0.00000000      0.00000000      0.00000000
      0.66816737      0.00000000      0.00000000      0.00000000
      0.66843220      0.00000000      0.00000000      0.00000000
      0.66869703      0.00000000      0.00000000      0.00000000
      0.66896186      0.00000000      0.00000000      0.00000000
      0.66922669      0.00000000      0.00000000      0.00000000
      0.66949153      0.00000000      0.00000000      0.00000000
      0.66975636      0.00000000      0.00000000      0.00000000
      0.67002119      0.00000000      0.00000000      0.00000000
      0.67028602      0.00000000      0.00000000      0.00000000
      0.67055085      0.00000000      0.00000000      0.00000000
      0.67081568      0.00000000      0.00000000      0.00000000
      0.67108051      0.00000000      0.00000000      0.00000000
      0.67134534      0.00000000      0.00000000      0.00000000
      0.67161017      0.00000000      0.00000000      0.00000000
      0.67187500      0.00000000      0.00000000      0.00000000
      0.67213983      0.00000000      0.00000000      0.00000000
      0.67240466      0.00000000      0.00000000      0.00000000
      0.67266949      0.00000000      0.00000000      0.00000000
      0.67293432      0.00000000      0.00000000      0.00000000
      0.67319915      0.00000000      0.00000000      0.00000000
      0.67346398      0.00000000      0.00000000      0.00000000
      0.67372881      0.00000000      0.00000000      0.00000000
      0.67399364      0.00000000      0.00000000      0.00000000
      0.67425847      0.00000000      0.00000000      0.00000000
      0.67452331      0.00000000      0.00000000      0.00000000
      0.67478814      0.00000000      0.00000000      0.00000000
      0.67505297      0.00000000      0.00000000      0.00000000
      0.67531780      0.00000000      0.00000000      0.00000000
      0.67558263      0.00000000      0.00000000      0.00000000
      0.67584746      0.00000000      0.00000000      0.00000000
      0.67611229      0.00000000      0.00000000      0.00000000
      0.67637712      0.00000000      0.00000000      0.00000000
      0.67664195      0.00000000      0.00000000      0.00000000
      0.67690678      0.00000000      0.00000000      0.00000000
      0.67717161      0.00000000      0.00000000      0.00000000
      0.67743644      0.00000000      0.00000000      0.00000000
      0.67770127      0.00000000      0.00000000      0.00000000
      0.67796610      0.18464301      0.68464301      0.68464301
      0.67823093      0.00000000      0.00000000      0.00000000
      0.67849576      0.00000000      0.00000000      0.00000000
      0.67876059      0.00000000      0.00000000      0.00000000
      0.67902542      0.00000000      0.00000000      0.00000000
      0.67929025      0.00000000      0.00000000      0.00000000
      0.67955508      0.00000000      0.00000000      0.00000000
      0.67981992      0.00000000      0.00000000      0.00000000
      0.68008475      0.00000000      0.00000000      0.00000000
      0.68034958      0.00000000      0.00000000      0.00000000
      0.68061441      0.00000000      0.00000000      0.00000000
      0.68087924      0.00000000      0.00000000      0.00000000
      0.68114407      0.00000000      0.00000000      0.00000000
      0.68140890      0.00000000      0.00000000      0.00000000
      0.68167373      0.00000000      0.00000000      0.00000000
      0.68193856      0.00000000      0.00000000      0.00000000
      0.68220339      0.00000000      0.00000000      0.00000000
      0.68246822      0.00000000      0.00000000      0.00000000
      0.68273305      0.00000000      0.00000000      0.00000000
      0.68299788      0.00000000      0.00000000      0.00000000
      0.68326271      0.00000000      0.00000000      0.00000000
      0.68352754      0.00000000      0.00000000      0.00000000
      0.68379237      0.00000000      0.00000000      0.00000000
      0.68405720      0.00000000      0.00000000      0.00000000
      0.68432203      0.00000000      0.00000000      0.00000000
      0.68458686      0.00000000      0.00000000      0.00000000
      0.68485169      0.00000000      0.00000000      0.00000000
      0.68511653      0.00000000      0.00000000      0.00000000
      0.68538136      0.00000000      0.00000000      0.00000000
      0.68564619      0.00000000      0.00000000      0.00000000
      0.68591102      0.00000000      0.00000000      0.00000000
      0.68617585      0.00000000      0.00000000      0.00000000
      0.68644068      0.00000000      0.00000000      0.00000000
      0.68670551      0.00000000      0.00000000      0.00000000
      0.68697034      0.00000000      0.00000000      0.00000000
      0.68723517      0.00000000      0.00000000      0.00000000
      0.68750000      0.00000000      0.00000000      0.00000000
      0.68776483      0.00000000      0.00000000      0.00000000
